user,text,created_at 
Juuh_barbozinha,RT @sant_darllan: @Juuh_barbozinha Krl não acredito covid 19 dominou sem da um tiro kkkkkkkkkkkkkkkkkkkkkk,2020-03-20
meninodaqualy,"RT @bbcbrasil: Covid-19, gripe, resfriado, rinite alérgica.... 🤧

Sim, há semelhanças. Mas é preciso entender as diferenças entre a doença…",2020-03-20
acacio1871,RT @thethiagor: @acacio1871 Uma coisa é se aproveitarem da “crise” do COVID19 para impor EaD. Outra é usar táticas de EaD para seguir traba…,2020-03-20
radiotimbira,No ar o #ComSaúde fala diretamente com correspondentes de Nova Iorque e do Marrocos sobre o Covid-19. Acompanhe a íntegra em https://t.co/lvmgh5FhU5. https://t.co/qwxBwHgpeI,2020-03-20
rcsm777,"RT @jnascim: GRAVE: Governo corta 158 mil do Bolsa Família em meio a #COVID19; 61% são do Nordeste, por @carlosmadeiro via @UOLNoticias @UO…",2020-03-20
Renawolv,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
GustoSouzaa,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
liviarsousa,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
sergio61137565,"RT @MorenaLaurinha1: H1N1
COVID-19
PT - 13
PSOL - 50
PSDB - 45

Uma praga pior que a outra 🤦🏻‍♀️🤦🏻‍♀️",2020-03-20
contentecontent,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
_yagoccorrea,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
jamimagno,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
CoronaBotBR,"RT @GloboNews: Em SP, uma inspeção constatou a existência de casos suspeitos de Covid-19 não notificados: https://t.co/0nZklFi8rg #GNewsEmP…",2020-03-20
CoronaBotBR,RT @GloboNews: Covid-19: moradores fazem panelaço contra vizinhos em piscina; veja ações dos condomínios: https://t.co/rQ0AM4oua8 #GNewsEmP…,2020-03-20
CoronaBotBR,"RT @GloboNews: AO VIVO: primeiro caso de Covid-19 é confirmado em Rondônia. 

Assista com sinal aberto na #GloboNews e no #GNewsPlay: https…",2020-03-20
vanusa_carmo,"RT @Covid19Angola: [UMA FORMA DE AJUDAR]

Este sabonete é produzido em 🇦🇴 e custa 4.000Kzs por caixa (36 unidades de 250g).

Podes ajudar n…",2020-03-20
Nuno_Monteiro26,RT @VelhaCabra: Em condições normais neste momento estaria com uma ressaca descomunal depois de mais uma quinta mágica. Porquê Covid porquê…,2020-03-20
CoronaBotBR,"RT @int_online: INT sobre o COVID-19 | O Instituto Nacional de Tecnologia manterá regime de plantão e home office até o dia 27 de março, se…",2020-03-20
Ricardo60538991,"RT @xicosa: Crônica da crueldade sem limite!!!
Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE @UOLNoticias @UOL h…",2020-03-20
anaifanger,"#repost @indaiatubapref
・・・
#IndaiatubacontraoCoronavírus
A Prefeitura de Indaiatuba preza pela total transparência, através do nosso Comitê de Enfrentamento e Prevenção ao Covid-19. Nosso boletim diário – que já era… https://t.co/K8XSJy9aua",2020-03-20
pabloldias,"RT @oatila: Assim como a paciente 31 da Coréia do Sul, boa parte dos casos de COVID-19 no Uruguai começaram com 1 pessoa. Ela veio com coro…",2020-03-20
anamaiscarol,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
leandromg85,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
pms_ffc,"RT @italo_soares89: O pior vírus que contaminou os brasileiros não é o covid 19 e sim o taokey 17. 

O último transmite ignorância e deixa…",2020-03-20
Killmonguer_,"""Vou postar coisa defendendo político em meio ao surto de Covid 19, mas se eu ficar doente, eu vou ter que ir pra UPA e ele pro Sirio Libanês 🤪🤪🤪""",2020-03-20
rafasads,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
Fara_Adriano,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
hvituts,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
eshoje,Covid–19: Saúde de Aracruz recebe R$ 380 mil de fundo de penas para ações https://t.co/e9Efo1IJmy,2020-03-20
playboy_pdh,"RT @djrldafranca: Devido a esse (Covid-19) minha barbearia deu uma caída , e eu não posso parar . Então se meus clientes não vem até a mim…",2020-03-20
tjdematos,"RT @ainterna_pt: #FiqueEmCasa. Por si, pelos seus, por TODOS. 

Um conselho da @GNRepublicana  

#JuntosVamosConseguir parar o COVID-19! ht…",2020-03-20
Kamili1701,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
CoronaBotBR,RT @BahiaNoticias: Justiça do Rio de Janeiro mantém cultos de Silas Malafaia mesmo durante surto de Covid-19 https://t.co/SEn1jSTFKw https:…,2020-03-20
CoronaBotBR,RT @portalMSN: EUA: homem falsifica laudo de Covid-19 para ter férias #msnbrasil https://t.co/ERqhQNJdzR https://t.co/evfDxJihX2,2020-03-20
CfcOliveira8,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
CoronaBotBR,"RT @PrefeituraBNU: É daqui a pouco! Acompanhe notícias atualizadas sobre o Coronavírus.

#Coronavírus #Covid19 #FiqueEmCasa #Blumenau https…",2020-03-20
CoronaBotBR,"RT @OIMBrasil: Diante da pandemia de COVID-19, a @UNmigration  e @Refugees estão tomando medidas para suspender as viagens para o reassenta…",2020-03-20
GuiSinus,"RT @grisagregorio: Apesar da promessa de ampliar o Bolsa Família em meio à crise gerada pela doença covid-19, o governo federal fez um cort…",2020-03-20
jpaulostrindade,"Reino Unido. Covid-19 provoca procura ""sem precedentes"" por livros: https://t.co/yPg2JiJEC6",2020-03-20
ferre890,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
o_parana,"Para que o laboratório faça a coleta do material para testar para o novo coronavírus (covid-19), é necessário que haja um pedido médico https://t.co/vozi891ulx https://t.co/qQ5tlySkbD",2020-03-20
sucramdantas,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
recordtvoficial,Pelo segundo dia seguido a China não registra novos casos de pessoas com a Covid-19 #HojeEmDia https://t.co/t1d3uAcSvO,2020-03-20
TeamYouTube,"@kimtaetaesv Agradecemos as informações. Devido ao impacto do coronavírus (COVID-19) em nossa força de trabalho, as postagens da comunidade estão temporariamente indisponíveis em alguns canais. Isso não resultará em penalidade nas Diretrizes da comunidade em sua conta: https://t.co/DwHM9zSuO4",2020-03-20
ComentaSuh,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
cinthiagaraujo,Sou portadora de doença autoimune e faço uso de medicamentos imunossupressores. Tenho uma maior facilidade de contrair o Covid-19? #perguntascorona,2020-03-20
pol64647165,RT @baphomed75: Boníssim! 😂😂😂😂 #COVID19 😷 https://t.co/90kZVqaCnr,2020-03-20
alysvillalba,"RT @jnascim: GRAVE: Governo corta 158 mil do Bolsa Família em meio a #COVID19; 61% são do Nordeste, por @carlosmadeiro via @UOLNoticias @UO…",2020-03-20
leonunes25,"Enquanto uns brigam para manter seus cultos, suas empresas, suas coisas funcionando normal. Ainda tem um povo que CLAMA PELO NOME DO ÚNICO QUE PODE MUDAR ESSA SITUAÇÃO .. #Covid_19 #CoronavirusPlantao",2020-03-20
0Lake4,RT @MedicodoPlantao: MAPA do #coronavírus no Brasil: site monitora casos de #COVIDー19 por estado | https://t.co/OiVwblMxNL https://t.co/vNy…,2020-03-20
manupadiilha,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
agabiportela,"RT @aribasfreitas: ITÁLIA #COVID19 infectou 2.629 trabalhadores da saúde (8,3%) (o dobro da China).
-Bergamo, 118 de 600 médicos de família…",2020-03-20
Lean_oliv,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
hsvalitutto,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
matt00_4,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
gabrieIamendes,todo dia leuo coisas sobre covid19 e fico extremamante triste pq sei q isso n vai passar tao cedo,2020-03-20
annaschulle09,RT @ssantosbruno2: Acho que vou dar um jeito de inventar a cura do COVID-19 pois não aguento mais esse tédio.,2020-03-20
pamelarrribeiro,"RT @Familyblindspot: Personagem que facilmente encontraria a solução para o fim da pandemia do #COVID19 🦠

#Blindspot https://t.co/bwlc8iQL…",2020-03-20
NetoAlm_,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
_daianykelly,e mainha q toma o remédio q cura o covid-19,2020-03-20
aleki777,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
vmacamelo,RT @thor_dantas: 4o caso confirmado de #covid no #acre. Sem história de viagem. Epidemiologia foi contato com caso confirmado. Tecnicamente…,2020-03-20
jaimemspantoja,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
hnrq_olvr,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
EvaristoAlmeida,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
JGRM01,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Fabi0Luis,"RT @carapanarana: O COVARDE-17 vai acabar fazendo mais vítimas que o COVID-19.

https://t.co/QYdc5k9l55",2020-03-20
Ma_bels,"vcs ficam “nossa uma pessoa de 20 anos tá com COVID-19” irmão, não é que pessoas novas não peguem, é que elas tem menos chance de morrer, mas podem pegar e passar por complicações igual qualquer um. 
Parem de achar que são invencíveis, fiquem em casa porra",2020-03-20
Lucasquasefaz,"RT @_sahrc: BIOMIGOS nós temos OBRIGAÇÃO de disseminar conhecimento pra população acerca do COVID-19, os meios de transmissão, como se prot…",2020-03-20
Luiz_HOliveira,"Vivemos em dias de contingenciamento familiar por conta da prevenção ao contágil do COVID-19, contudo serviços essenciais estão disponíveis mesmo que de forma remota. Antes de se deslocar à repartição pública,… https://t.co/UT2kHU1vKd",2020-03-20
xiscleidon1,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
AngeloPinheiro5,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
mcxrolinne,RT @idiossincrasia_: saíram trabalhos dizendo que hidroxicloroquina tem efeito positivo no CoVid. o que os IMBECIS daqui tao fazendo? compr…,2020-03-20
2umpah,"RT @startupdareal: - Teste já demonstraram que o COVID-19 não foi produzido em laboratório, o vírus surgiu de forma natural.

https://t.co/…",2020-03-20
ohwaitthatsu,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
marii_sn8,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
rifaremos,"RT @catafoiawins: Considerando a mimizice sobre o caso daquele Xing Embaixador Ling e a ""origem"" do COVID 19, resolvi mudar o foco.

Na min…",2020-03-20
Rafael12_SG,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
CheapBrain_,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
_CGabs,"RT @giselle_carvs: Porra qual a parte de quarentena que vocês não entenderam? 
Acaba de ser confirmado o segundo caso de covid-19 no Pará e…",2020-03-20
Loress27,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
Diegodd_33,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
mf97__,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
anderrsoul,"RT @Hey__thor: *qualquer tosse minha*

*Eu pra mim msm*
 
#COVID19 #covid19brasil https://t.co/zVFToxcH1V",2020-03-20
orietrac,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
JeanSN7,"@o_antagonista O povo iria às ruas enfrentando até o COVID 19, mas não deixaria nem um pouco barato.",2020-03-20
yoonjin_deb,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
heltonrio,"#comitivadocapetão Segundo o Ministério da Saúde, o DF tem 42 casos confirmados de COVID-19... Se a comitiva do governo tem 22... A babação Bolsonarista do ovo americano é diretamente responsável por 52,38% deles?
@brunnosarttori 
@jairmearrependi
@reinaldoazevedo",2020-03-20
victorsetim,"RT @ROBOLSOMOROIII: Prendeu o medico que tentou alertar sobre o COVID-19.

Consequência ?

9115 MORTES !
9115 MORTES ! 
9115 MORTES !
9115…",2020-03-20
opaa_afrodite,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
fer_biatrix,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
stateoftae,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
z5l5andro,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
de_cidada,"RT @italo_soares89: O pior vírus que contaminou os brasileiros não é o covid 19 e sim o taokey 17. 

O último transmite ignorância e deixa…",2020-03-20
RonaldoWSoares,"Covid-19: INSS migra serviços para o meio virtual e simplifica concessão de benefícios

Acesse o portal e fique por dentro 

#portalnegociosja #noticiasvaledoaco #valedoaço #noticiaéonossonegocio #noticiasdovale #ipatingaminasgerais #mg https://t.co/sgznJA5G7j",2020-03-20
bulklikehulk,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
_leidens,"Quando podia abraçar e beijar ninguém queria, agora que não deve todo mundo quer. 

Realmente as pessoas só dão valor quando perdem. E será que com o Covid-19 vai ser o mesmo? 
Vão ter noção da gravidade só quando perder um pai, mãe, avô e ai NUNCA mais poder abraçar?
Previna-se!",2020-03-20
robertoevaldt,"Tudo parando pelo menos por 7 dias para diminuir a risco de contágio...
Mas o prefeito da #Glorinha não emite nenhum decreto determinando o fechamento de empresas, academias e comércios não fundamentais mesmo tendo casos de suspeita de Covid-19!
ABSURDO
#TodosContraOCoronaVirus",2020-03-20
BrunaMartinsAl1,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
HalyeBlake,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
D_Portoo_07,"RT @mmariogodoyy: O Covid-19 foi a segunda pior pereba que já veio da china pro RS, a primeira foi o Tardelli.",2020-03-20
sagiotariia,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
unexpectedreads,RT @brasil247: Filipe Martins é o 22º da comitiva de Bolsonaro com covid-19 e Planalto perde controle de casos https://t.co/L4caSCcZAw,2020-03-20
girassol_crf,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
kkkarinec,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
BarbosaM_021,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
lucxsmaia,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
Arthurwithaga,"Covid 19, EU TE ODEIOOOO",2020-03-20
criandoabismos,"RT @JonathanVicent: (CADASTRO VOLUNTÁRIO #COVID19) 

Atualmente podem se cadastrar: profissionais da saúde, estudantes, psicólogos, fisiote…",2020-03-20
AliceFla81,RT @UOLNoticias: Governo corta 158 mil do Bolsa Família em meio a covid-19; 61% são do NE https://t.co/SzFPp3WEZv,2020-03-20
Edsongois84FEC,"RT @ouvidoriafecofi: *FORTALEZA OFERECE ESTRUTURA PARA COMBATE A COVID-19*

O Fortaleza Esporte Clube assumindo a sua responsabilidade soci…",2020-03-20
My18288089,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
aciganna_,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
Gabcrvalho,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
_juliabrasil,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
KimberlyEspind1,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
EliaAbreu1,Médica madeirense Margarida Câmara na Task Force da DGS para combater o novo Coronovirus -Covid-19 https://t.co/f2tuYi7myp,2020-03-20
lordaduca,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
isafbellx,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
JojoFerreira8,"Dia #4 da quarentena: Como estão as cantadas de vocês em tempos de covid-19?? Eu já tô reativando todos os meus que são da área da saúde..

#Prioridades #Estrategias https://t.co/IcEJq2bPsn",2020-03-20
Ferreira24Ana,RT @tvi24pt: Covid-19: Portugal registou a maior subida desde o primeiro caso https://t.co/MmW13ugTPG,2020-03-20
mmelooficial,"RT @OperacoesRio: RIO SEGUE EM ESTÁGIO DE ALERTA, devido ao aumento do número de casos de Covid-19 na cidade. Prefeitura pede aos cariocas…",2020-03-20
gminguta_,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
VManock,"RT @jovensreacinhas: Chineses com covid-19 no Brasil: 0

Casos de covid-19 entre a comitiva do Bozo: 18

Chineses dizendo que o vírus é men…",2020-03-20
denielmartinen,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
Caaimn,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
toroinvest,"#Destaques
🌏Sessões mais positivas nas Bolsas mundiais
. Investidores avaliam as medidas adotadas pelos países p/ amenizar choque do Covid-19
. China parece ter a epidemia sob controle
. EWZ (ETF de ADRs brasileiros) sobe quase 10%
🇧🇷Governo deve cortar projeção p/ PIB de 2020",2020-03-20
AnaLaraa_01,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
Cilha__,"RT @nortecoreano: Números do #COVID19 no Brasil 🇧🇷

 #Coronavirus
#CoronaVirusBrasil 

SP: 288
DF: 84
RJ: 66
RS: 37
BA: 32
MG: 31
PE: 28
CE…",2020-03-20
Livia_maria2803,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
blitecanary,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
wcoelho9,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
sapphosworld,RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love,2020-03-20
LuFernandes31,"RT @Gabisartor: Critérios para fazer uso da Hidroxicloroquina:
1. Seja brasileiro 
1 Esteja contaminado com COVID-19
2. Esteja hospitalizad…",2020-03-20
edisonlima31,"Assista a ""REDE GLOBO AGE COMO UMA CADELA NO CIO DIANTE DO COVID-19. (ASSISTA ATÉ O FINAL)"" no YouTube https://t.co/EsLcTkrseN",2020-03-20
MariaClaraSpine,"RT @MariaClaraSpine: O que é #Coronavírus (#COVID19)? Como se prevenir? Qual o tratamento?

Informações do @MinSaude aqui:
https://t.co/4io…",2020-03-20
dutraacristina,"RT @carapanarana: No dia 04/03, quando a Itália tinha ""apenas"" 3000 casos confirmados de COVID-19, essa era a preocupação do Presidente da…",2020-03-20
_anacarolinalis,Em menos de 1 mês temos mais de 600 casos de Covid-19 no Brasil. FIQUEM EM CASA!,2020-03-20
leilanemoraes_,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
vieiraanasilva,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
giselencantada,"RT @penanemore: como o vírus (COVID-19) nao sobrevive a altas temperaturas, será que não ajudaria colocar as pessoas infectadas em um banho…",2020-03-20
MoraesCibeli,"Essa semana que eu tinha planejado de sair e tals, não posso por causa do Covid19",2020-03-20
RockFreeday,Sons of Apollo: turnê adiada em virtude da pandemia do novo coronavírus (Covid-19) https://t.co/6y5uJxbmVz,2020-03-20
ananias_1979,"RT @tesoureiros: 🔴 Diante da crise do COVID-19, o governo federal cortou 158 mil do Bolsa Família em março (61% no nordeste)
https://t.co/O…",2020-03-20
lo_micaela,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
systemofasuco,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
DanielRBranco,"""#Covid_19 tem sido uma demonstração brutal de que dar ouvidos aos experts (e calar o ruído) salva vidas (e vice-versa)"".",2020-03-20
veonogueira,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
mchristinad,"RT @Negro_Brahma: Dia 3

COVID-19, tal do coronavirus, querendo que eu saia de casa https://t.co/iMShAryIEJ",2020-03-20
erikagentille,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
nmsatudi,"RT @MarleneFFL: Estão com medo do COVID-19 ❓
Ainda não viram nada.
Os chineses já estão providenciando o COVID-20. 👇👇👇 https://t.co/9l2tKvy…",2020-03-20
AndreaOliveir39,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
laboissierERROR,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
ValdirBatistaL2,RT @paulogdes: Prefeito de Wuhan admitiu ter escondido dados sobre o COVID-19. Cientistas chineses destruíram prova de vírus em Dezembro. P…,2020-03-20
gatosalcoolicos,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
thaysantozz,"Não tô mais nervosa com relação ao covid-19, eu tô é me cagando de medo",2020-03-20
gioo_morais,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
titolustosa,RT @nikolas_dm: Prefeito de Wuhan admitiu ter escondido dados sobre o COVID-19. Cientistas chineses destruíram prova de vírus em Dezembro.…,2020-03-20
taigazord,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
___dandan____,"Eu não aguento mais, queria tá estudando mais covid-19 não deixa.....",2020-03-20
asbeiras,"A Câmara de Oliveira do Hospital anunciou que vai impor um período de quarentena aos cidadãos oriundos de zonas de contágio comunitário em Portugal e aos que venham do estrangeiro, para travar a pandemia de covid-19.
#CâmaradeOliveiradoHospital #Covi https://t.co/IMpQRaNH0o https://t.co/FOylZb8R0d",2020-03-20
Andreamcory,Só de pensar que eu tomei esse tal de cloroquina alguns anos p meu tratamento da AR. Graças a Deus! 🙌 encontraram  algo p combater esse  covid- 19 está fórmula hidroxicloroquina que chegue logo a nossa população o mais rápido possível. Amém senhor! 😇,2020-03-20
hojeemdia,RT @recordtvoficial: Pelo segundo dia seguido a China não registra novos casos de pessoas com a Covid-19 #HojeEmDia https://t.co/t1d3uAcSvO,2020-03-20
Haramefa_health,RT @anvisa_oficial: A Anvisa aprovou os primeiros oito kits específicos para o diagnóstico de Covid-19. São testes rápidos voltados para us…,2020-03-20
RehDomingues14,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
sapphosworld,RT @Carolborgess3: COVID por favor saia do meu país atividade EAD não é pra mim,2020-03-20
FCardosoIgor,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
carolmarcal83,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
oliveiracaaroll,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
BTSdonosDoMundo,RT @Saude_Rio: Os profissionais de saúde não estão realizando exames para diagnóstico da Covid-19 a domicílio. Cheque sempre a fonte e a ve…,2020-03-20
KellenCv,"Estava cansada do covid-19, até ver que estou no grupo de risco 😳
Mais uma prova do quão podre somos como ser humano. Desculpa Deus!",2020-03-20
jlvieira56,"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…",2020-03-20
Priscil75434660,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
v_balestrin,"RT @oatila: Assim como a paciente 31 da Coréia do Sul, boa parte dos casos de COVID-19 no Uruguai começaram com 1 pessoa. Ela veio com coro…",2020-03-20
Gabriel_DCunha,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
BlogDireita,"EXISTE ALGUM DISQUE DENUNCIA DO COVID-19 PARA DENUNCIAR IMPRUDENCIA DE COMERCIANTES, CONDOMINIOS ETC?",2020-03-20
arrobajeansilva,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
flordehorus,RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo,2020-03-20
mcostatai,"RT @essediafoilouco: O @ECBahia colocou o seu antigo CT, o Fazendão, à disposição do Governo para receber pacientes infectados com o Covid-…",2020-03-20
teresarodrugs,RT @SespaPara: Confirmamos o segundo caso de Covid-19 do Pará. Paciente de 36 anos. Mais informações em instantes.,2020-03-20
jdlimajrr,RT @oatila: Empresa nos EUA não fechou escritórios e um funcionário morreu de COVID-19. Agora vários outros tão testando positivo pro vírus…,2020-03-20
Haramefa_health,"RT @anvisa_oficial: Diante das notícias sobre uso de medicamentos que contêm hidroxicloroquina e cloroquina para tratar a Covid-19, a Anvis…",2020-03-20
mau_lobao,@HelemAzevedo Eu disse covid19,2020-03-20
edu_rodrigues31,"RT @TheFA0401: Psiquiatra: Ninguém se vai divorciar por causa disto (Covid-19)
Bento Rodrigues: Até porque os serviços estão fechados

Ídol…",2020-03-20
